id,weighted_feature,weight,x,y
220665,education,100.0,0.633477793262054,0.7737608709697321
160586,education,100.0,0.4532505001016955,-0.8913831859293527
74480,education,100.0,0.9994027646077358,-0.03455595599045862
74463,education,100.0,0.4794093414344861,-0.8775914102504379
74849,education,100.0,-0.44902064529064295,-0.8935213820064826
160609,education,100.0,0.4936020888169312,0.8696878623480739
74683,education,100.0,-0.4345351225309137,-0.9006548880048583
73459,education,100.0,0.6153963697210365,-0.7882178050096111
74089,education,100.0,0.5623735145997208,-0.8268833231337765
160677,education,100.0,0.975427998140435,0.22031845234510766
162332,education,100.0,0.1400175361076024,-0.9901490239263766
164361,education,100.0,0.5441155397428376,-0.83901029755919
178897,education,100.0,0.6454746603377796,-0.7637816853406659
204463,education,100.0,0.5935360358528683,-0.804807414319763
74225,education,100.0,0.5840318043114543,-0.8117307752898785
123756,education,100.0,0.5680451709493226,-0.8229973777364997
160513,education,100.0,0.3721244187069062,-0.9281828575243388
220563,education,100.0,0.44938156893410597,0.8933399159907283
178842,education,100.0,0.446795871509943,-0.8946359310924588
160625,education,100.0,0.9974058749148119,-0.07198278047851776
215042,education,100.0,0.35409240383006907,0.9352104413178048
178970,education,100.0,-0.3419262906599138,0.9397267750551498
220577,education,100.0,0.5063896631025481,-0.8623047657892701
89282,education,100.0,0.4471110261435544,-0.8944784683271352
141560,education,100.0,0.6833566793664945,-0.7300846860229284
74588,education,100.0,-0.6861832164577838,-0.7274287548974472
204499,education,100.0,0.433182656174008,-0.90130615574844
73660,education,100.0,-0.3994069508612649,-0.9167737385002404
160549,education,100.0,0.3741892820969005,0.9273523500610791
178898,education,100.0,0.6486553643037606,-0.7610822678002397
219585,education,100.0,-0.6229374523173004,-0.7822716475115477
74167,education,100.0,0.39353799269852274,0.9193083532214953
73486,education,100.0,0.4149094279118213,-0.9098627185624681
160530,education,100.0,0.8898450772583559,-0.4562627954140799
141394,education,100.0,0.3391530384017916,-0.9407312137602498
133377,education,100.0,0.5466679203357799,-0.837349499836092
74782,education,100.0,-0.5819263720927268,-0.8132414754935937
73933,education,100.0,0.3006315316213833,-0.9537403641426639
160548,education,100.0,0.3250926363508819,0.945682175887033
171786,education,100.0,0.3754128497600887,-0.926857697942359
74570,education,100.0,0.5728606901784218,-0.8196527494300878
74402,education,100.0,0.9999943521347008,0.003360907422104772
220536,education,100.0,0.580037231197094,-0.8145899645988827
221339,education,100.0,0.5085910990507381,-0.8610081846105543
141379,education,100.0,0.5561574182707492,-0.8310769676163664
162174,education,100.0,0.44137038377163645,-0.89732501599436
160974,education,100.0,0.3613093330260983,-0.9324460123075415
74095,education,100.0,-0.6276706745786185,-0.7784789812666891
220614,education,100.0,0.3500726841197567,-0.9367225394070482
220603,education,100.0,0.5113726729364934,-0.8593590573059589
99654,education,100.0,0.37357841704139294,0.9275986019398946
160644,education,100.0,0.5381910807128647,-0.8428228524673015
178915,education,100.0,0.5559938159744819,-0.8311864271017266
152609,education,100.0,0.5957575889938952,0.8031643014702415
73580,education,100.0,0.680246556060405,-0.7329833715494222
74374,education,100.0,0.3317748020424059,-0.9433586172446417
74699,education,100.0,0.41732899137287355,-0.9087554747893957
73576,education,100.0,0.43782902531804746,0.8990582542800264
225727,education,100.0,0.6288671972859751,-0.7775127318428184
141510,education,100.0,0.5214640838005681,-0.8532732325029505
160631,education,100.0,-0.2760525403536004,0.9611425466414042
226708,education,100.0,0.5609079682458454,-0.827878162025257
74800,education,100.0,-0.3147580284363691,-0.9491719462430661
178964,education,100.0,0.7732764890683698,0.6340689800440449
179587,education,100.0,-0.271046634786135,-0.9625662168241266
74328,education,100.0,-0.676140022021404,-0.7367731473261598
74353,education,100.0,-0.6708700919177201,-0.7415748915452234
73794,education,100.0,-0.4404786592852138,-0.8977630816169155
204528,education,100.0,0.39417541537395784,-0.9190352234352979
74457,education,100.0,0.4873101517246213,-0.8732289596813235
160535,education,100.0,-0.9967159354185486,-0.08097742946480502
150635,education,100.0,0.5420278143078586,0.8403605467396988
175212,education,100.0,0.5702298043986784,-0.8214852221284598
74238,education,100.0,-0.45770558337036304,-0.8891038178703292
74660,education,100.0,0.6215038965240557,-0.7834110712808543
178851,education,100.0,0.6237961628329387,0.7815870695161876
122158,education,100.0,0.6981967418755515,-0.7159059363033419
107970,education,100.0,0.4717420875642166,0.8817365835784262
74299,education,100.0,0.4353007902904498,-0.9002850781683043
74149,education,100.0,0.33168710765784526,-0.9433894543684347
178927,education,100.0,0.32713639866398925,0.9449771302360473
141344,education,100.0,0.4673561740839598,-0.8840691186471811
204546,education,100.0,0.7912262659002821,-0.6115235041676617
141453,education,100.0,0.645257160962487,0.7639654417751048
220571,education,100.0,0.4304471458886681,0.9026157845929239
74684,education,100.0,0.6480818445141064,-0.7615706945590761
178928,education,100.0,0.6287683007059172,0.7775927108888003
178836,education,100.0,0.549197656642691,-0.835692487664079
204526,education,100.0,0.6867649821535813,-0.7268795356092996
73591,education,100.0,0.46648684420005265,0.8845281364593642
73891,education,100.0,-0.4953211566977044,-0.8687099353222848
74307,education,100.0,-0.4813103989869299,-0.8765502266425138
73873,education,100.0,-0.3567169665426784,-0.9342125056862542
141433,education,100.0,0.5444688491569148,-0.8387810633876666
81297,education,100.0,-0.5942160625463554,0.8043054587729128
218086,education,100.0,0.694909242670479,0.71909745128956
74645,education,100.0,-0.6776674437976754,-0.7353685032803108
204549,education,100.0,0.4113550083087499,-0.9114752092839982
204436,education,100.0,0.6227944316736161,-0.7823855161468274
74535,education,100.0,-0.4544574798663297,-0.8907684317450548
178948,education,100.0,0.5489436264743085,-0.8358593751063841
178907,education,100.0,0.3495279968700706,0.9369259199125596
73474,education,100.0,-0.9965825235451983,0.0826031098947509
141415,education,100.0,0.634992177645398,-0.7725185656857415
74469,education,100.0,-0.291746100399594,-0.9564957986847773
214865,education,100.0,0.49215823395448405,0.8705057568740159
178914,education,100.0,0.6221506924289149,-0.7828975130310619
74663,education,100.0,-0.43179529070259687,-0.9019716331055316
204440,education,100.0,0.3654551713302486,-0.9308289411852098
160565,education,100.0,0.40263466091518146,-0.9153607648516058
74585,education,100.0,-0.6459373185442305,-0.7633904508912128
204569,education,100.0,0.6686958164600411,-0.7435360818742014
74147,education,100.0,0.4491376757900013,-0.8934625611551699
220558,education,100.0,0.6519378378200628,-0.7582724151770929
74521,education,100.0,-0.31884608412217835,-0.9478065069622348
160622,education,100.0,0.6563543600781814,-0.7544527513412361
74174,education,100.0,-0.4221676166087798,-0.9065177899450525
73539,education,100.0,0.43754798959394725,0.8991950604859298
74685,education,100.0,-0.6644904149666271,-0.7472967873726474
141380,education,100.0,0.6537776755518558,-0.7566866927269253
74686,education,100.0,0.3481007307659784,-0.9374571356815158
204437,education,100.0,0.6672773554082247,0.7448093252366043
215361,education,100.0,0.31930436946049057,-0.9476522144982507
152611,education,100.0,0.9953270343599838,0.09656135185548952
178934,education,100.0,0.6143593373659473,-0.7890263649532088
178848,education,100.0,0.3677139863189859,0.9299389357723445
204384,education,100.0,0.4612166252323477,-0.887287565904811
137853,education,100.0,0.4296250068103851,0.903007393947124
178922,education,100.0,0.5833285412010183,-0.8122363036827964
141506,education,100.0,0.4103969542164854,-0.911906979888756
220706,education,100.0,0.36333403472344866,-0.9316589393182356
178995,education,100.0,0.43539127726377425,-0.9002413208038271
74704,education,100.0,0.564679609809398,-0.8253102072951152
160571,education,100.0,0.5565629262822552,0.830805458027409
73481,education,100.0,0.6542563574873758,-0.7562728467209114
74414,education,100.0,-0.5125884890703553,-0.8586344046639235
74084,education,100.0,-0.3803890294169129,-0.9248265709306037
80920,education,100.0,0.9977105647192968,-0.06762861116052848
220601,education,100.0,0.5781932610159165,-0.8158998424535822
74189,education,100.0,0.6198462283619554,-0.7847232972108441
