id,weighted_feature,weight,x,y
220665,education,100.0,0.2930440725260855,0.9560989339798086
160586,education,100.0,0.4628738649988028,-0.8864241564291161
74480,education,100.0,0.9888737792352096,-0.14875701240974817
74463,education,100.0,0.6607943361155986,-0.7505670159003428
74849,education,100.0,-0.5210677596553515,-0.8535153131887868
160609,education,100.0,0.6661659545495572,0.7458035404844076
74683,education,100.0,-0.28331281552983706,-0.9590275535961188
73459,education,100.0,0.6119119623348251,-0.7909258817054501
74089,education,100.0,0.5948958757217115,-0.8038027724817188
160677,education,100.0,0.9952064627213902,-0.09779619909576302
162332,education,100.0,0.6939549692603837,-0.7200184029862153
164361,education,100.0,0.5568603395654733,-0.83060614145275
178897,education,100.0,0.6183816628119199,-0.7858779288782483
204463,education,100.0,0.2829818349201433,-0.9591252687241791
74225,education,100.0,0.3166672259360359,-0.9485366982979496
123756,education,100.0,0.4555262596813262,-0.890222346799237
160513,education,100.0,0.2710472080337361,-0.9625660554045715
220563,education,100.0,0.5422037848473582,0.840247020641668
178842,education,100.0,0.5173325324021769,-0.8557844652237797
160625,education,100.0,0.9778308924756258,0.2093961454285183
215042,education,100.0,0.6864413540155572,0.727185167269856
178970,education,100.0,-0.651749255171693,0.7584345115981626
220577,education,100.0,0.3312669331655798,-0.9435370787579422
89282,education,100.0,0.653067345160238,-0.7572998367128826
141560,education,100.0,0.5965467650212872,-0.8025783183855874
74588,education,100.0,-0.4121809873070401,-0.9111019886393584
204499,education,100.0,0.39325956013708224,-0.9194274948905915
73660,education,100.0,-0.35905288065991214,-0.9333172177185091
160549,education,100.0,0.6800863672928908,0.7331320024541005
178898,education,100.0,0.29682280204234385,-0.9549325757286383
219585,education,100.0,-0.4935015520433358,-0.869744915553301
74167,education,100.0,0.35557119196896736,0.9346492002038881
73486,education,100.0,0.6430302776426451,-0.7658407550103499
160530,education,100.0,0.31047004821383273,-0.9505831626754707
141394,education,100.0,0.6640955623854924,-0.7476477004712155
133377,education,100.0,0.6089253776548417,-0.7932275111516925
74782,education,100.0,-0.4379335131270756,-0.8990073626395824
73933,education,100.0,0.6222341904195907,-0.7828311518283343
160548,education,100.0,0.4354034674382132,0.9002354250654552
171786,education,100.0,0.34732989987513607,-0.9377430035210755
74570,education,100.0,0.6397899522618892,-0.7685498142506636
74402,education,100.0,0.9998358568772583,-0.01811792765519169
220536,education,100.0,0.469209871690329,-0.8830866867461795
221339,education,100.0,0.28569151368298257,-0.9583216365132983
141379,education,100.0,0.6086191200726,-0.793462517502909
162174,education,100.0,0.5954502740040236,-0.8033921652521471
160974,education,100.0,0.5214193716483113,-0.853300555999983
74095,education,100.0,-0.2767848815958865,-0.9609319067030458
220614,education,100.0,0.29233301131937656,-0.9563165848676605
220603,education,100.0,0.33527889050525295,-0.9421189232690141
99654,education,100.0,0.40078425804491885,0.9161724611138363
160644,education,100.0,0.2832284166202771,-0.9590524824110361
178915,education,100.0,0.5908087221301338,-0.8068116594688988
152609,education,100.0,0.5180512295659899,0.8553495914216397
73580,education,100.0,0.37754708809718673,-0.9259903867046002
74374,education,100.0,0.5710427176733596,-0.8209203460703259
74699,education,100.0,0.45966978050104085,-0.8880899126181565
73576,education,100.0,0.5206460233748307,0.8537726385543023
225727,education,100.0,0.6828024458275993,-0.7306030522601505
141510,education,100.0,0.5117001424519713,-0.8591641078482226
160631,education,100.0,-0.561841863154497,0.8272446559555906
226708,education,100.0,0.32807337877253584,-0.9446522419074505
74800,education,100.0,-0.44549573921001717,-0.8952840590258045
178964,education,100.0,0.39908560224177264,0.9169136720996812
179587,education,100.0,-0.3575888307693127,-0.9338791292822834
74328,education,100.0,-0.4526928794947678,-0.8916665054013948
74353,education,100.0,-0.579222565866517,-0.8151694420125232
73794,education,100.0,-0.5546891424600772,-0.8320576634085549
204528,education,100.0,0.6475877523842676,-0.7619908811540284
74457,education,100.0,0.5224373591237682,-0.8526776681676276
160535,education,100.0,-0.9703777793419587,0.24159256064574705
150635,education,100.0,0.3770189063176801,0.9262055626474182
175212,education,100.0,0.28072375209723555,-0.9597886095429815
74238,education,100.0,-0.5722056983080409,-0.8201101382276695
74660,education,100.0,0.5935800809979878,-0.8047749296806047
178851,education,100.0,0.4809740862050974,0.8767348107604553
122158,education,100.0,0.43188011395138354,-0.9019310212945001
107970,education,100.0,0.350274611215402,0.9366470502477969
74299,education,100.0,0.45905961681915647,-0.8884054638541172
74149,education,100.0,0.3974244486231603,-0.9176348988767684
178927,education,100.0,0.2848537163705856,0.9585709990761592
141344,education,100.0,0.39926623340051315,-0.9168350314348634
204546,education,100.0,0.5446064559225425,-0.8386917241558354
141453,education,100.0,0.4386368411322576,0.8986644098892058
220571,education,100.0,0.294842349714602,0.9555459114112583
74684,education,100.0,0.6843321998258918,-0.7291703780883146
178928,education,100.0,0.4984742840038033,0.8669044861960835
178836,education,100.0,0.6916425489952409,-0.7222399770293568
204526,education,100.0,0.31232911999090446,-0.9499739579618524
73591,education,100.0,0.5763948445867989,0.8171713303425175
73891,education,100.0,-0.5861445758864254,-0.810206477485167
74307,education,100.0,-0.6688102428795697,-0.7434331570621335
73873,education,100.0,-0.33429020061438386,-0.9424701914507403
141433,education,100.0,0.37199756257355776,-0.9282337062611613
81297,education,100.0,-0.6190064466994327,0.7853859044727899
218086,education,100.0,0.6714393562126612,0.7410595056597865
74645,education,100.0,-0.5938983455350165,-0.8045400892253723
204549,education,100.0,0.6897426306106418,-0.7240546274407144
204436,education,100.0,0.48716324675007716,-0.8733109245943986
74535,education,100.0,-0.437360184631451,-0.8992864220587027
178948,education,100.0,0.44024869170641767,-0.8978758764165499
178907,education,100.0,0.6293981228217905,0.7770830090720079
73474,education,100.0,-0.9691867186195905,-0.246327230430155
141415,education,100.0,0.2727864806095381,-0.962074600016372
74469,education,100.0,-0.37476870470921375,-0.9271183408662447
214865,education,100.0,0.626343981741155,0.7795468020180929
178914,education,100.0,0.5288869662106873,-0.848692274603967
74663,education,100.0,-0.6713515947711758,-0.7411390127352621
204440,education,100.0,0.6629211347529395,-0.7486892339935676
160565,education,100.0,0.31522061373119736,-0.9490184216752209
74585,education,100.0,-0.31383926671553236,-0.9494761264336544
204569,education,100.0,0.5005026145281302,-0.8657350246181021
74147,education,100.0,0.4640436575738493,-0.8858123299353448
220558,education,100.0,0.6035914006603291,-0.7972938109937278
74521,education,100.0,-0.342648068734386,-0.9394638369796867
160622,education,100.0,0.5697473252575487,-0.8218199227092691
74174,education,100.0,-0.4622597808042772,-0.8867445489264547
73539,education,100.0,0.42640940538687033,0.9045302753350026
74685,education,100.0,-0.31932279083526716,-0.9476460073535773
141380,education,100.0,0.657190183873129,-0.7537247920964275
74686,education,100.0,0.5659312141606898,-0.8244524612363089
204437,education,100.0,0.4889346785243178,0.8723203999313108
215361,education,100.0,0.30613544228508266,-0.9519879678740256
152611,education,100.0,0.9999127053135887,0.013212938827545094
178934,education,100.0,0.5850206789490012,-0.8110183753787886
178848,education,100.0,0.6915538214163306,0.7223249352503829
204384,education,100.0,0.7118668246178641,-0.702314476576184
137853,education,100.0,0.5116130701187999,0.8592159603287267
178922,education,100.0,0.6413832112269808,-0.767220682956453
141506,education,100.0,0.6397693891681321,-0.7685669318175451
220706,education,100.0,0.579146420373182,-0.8152235422072461
178995,education,100.0,0.36059569980012973,-0.9327222208598092
